1.000122954000000064e+00,1.969999999999999973e+00
2.000328199999999779e+00,1.179999999999999938e+00
3.000448366999999728e+00,1.179999999999999938e+00
4.000596472999999875e+00,1.540000000000000036e+00
5.000710233999999588e+00,1.500000000000000000e+00
6.000857079000000205e+00,1.439999999999999947e+00
7.001059462000000622e+00,7.399999999999999911e-01
8.001307824999999596e+00,7.500000000000000000e-01
9.001466849999999909e+00,7.500000000000000000e-01
1.000163447299999930e+01,7.299999999999999822e-01
1.100179909200000061e+01,6.700000000000000400e-01
1.200196753799999883e+01,6.999999999999999556e-01
1.300213832599999897e+01,6.899999999999999467e-01
1.400229955599999876e+01,6.899999999999999467e-01
1.500246885199999980e+01,6.899999999999999467e-01
1.600264118299999794e+01,6.899999999999999467e-01
1.700281201900000028e+01,6.800000000000000488e-01
1.800298140299999972e+01,6.800000000000000488e-01
1.900315199499999963e+01,6.800000000000000488e-01
2.000331571899999972e+01,6.800000000000000488e-01
2.100347454099999922e+01,6.800000000000000488e-01
2.200362924899999939e+01,6.700000000000000400e-01
2.300379119099999770e+01,6.800000000000000488e-01
2.400396133599999970e+01,6.800000000000000488e-01
2.500412889800000116e+01,6.700000000000000400e-01
2.600429914699999756e+01,6.800000000000000488e-01
2.700446166100000056e+01,6.700000000000000400e-01
2.800462823400000190e+01,6.700000000000000400e-01
2.900479379800000146e+01,6.700000000000000400e-01
3.000496177099999784e+01,6.700000000000000400e-01
3.100515842800000144e+01,6.700000000000000400e-01
3.200534199100000166e+01,6.700000000000000400e-01
3.300551123700000034e+01,6.700000000000000400e-01
3.400568374000000205e+01,6.600000000000000311e-01
3.500584752299999991e+01,6.600000000000000311e-01
3.600601663199999791e+01,6.700000000000000400e-01
3.700618876899999776e+01,6.700000000000000400e-01
3.800635012899999765e+01,6.600000000000000311e-01
3.900652069400000244e+01,6.600000000000000311e-01
4.000668699799999928e+01,6.700000000000000400e-01
4.100685778999999798e+01,6.700000000000000400e-01
4.200702859100000097e+01,6.600000000000000311e-01
4.300720163999999812e+01,6.700000000000000400e-01
4.400736330899999871e+01,6.600000000000000311e-01
4.500752815199999901e+01,6.700000000000000400e-01
4.600769219399999344e+01,6.600000000000000311e-01
4.700786234299999933e+01,6.600000000000000311e-01
4.800803092000000305e+01,6.700000000000000400e-01
4.900819716800000236e+01,6.600000000000000311e-01
5.000835856799999846e+01,6.700000000000000400e-01
5.100853437600000717e+01,6.600000000000000311e-01
5.200870489600000468e+01,6.600000000000000311e-01
5.300887342600000096e+01,6.600000000000000311e-01
5.400904605699999905e+01,6.600000000000000311e-01
5.500921450899999599e+01,6.600000000000000311e-01
5.600938354199999480e+01,6.600000000000000311e-01
5.700954990999999694e+01,6.600000000000000311e-01
5.800972939399999717e+01,6.500000000000000222e-01
5.900990035499999919e+01,6.600000000000000311e-01
6.001006617100000540e+01,6.600000000000000311e-01
6.101023274100000293e+01,6.600000000000000311e-01
6.201041818600000255e+01,6.600000000000000311e-01
6.301058179700000039e+01,6.500000000000000222e-01
6.401075116799999876e+01,6.500000000000000222e-01
6.501091882600000815e+01,6.600000000000000311e-01
6.601108707899999217e+01,6.600000000000000311e-01
6.701124671099999830e+01,6.600000000000000311e-01
6.801141138900000271e+01,6.600000000000000311e-01
6.901157565900000179e+01,6.500000000000000222e-01
7.001174561399999163e+01,6.500000000000000222e-01
7.101191123899999980e+01,6.600000000000000311e-01
7.201207459200000471e+01,6.500000000000000222e-01
7.301223782900000003e+01,6.500000000000000222e-01
7.401240711900000235e+01,6.500000000000000222e-01
7.501257849899999997e+01,6.600000000000000311e-01
7.601275482799999850e+01,6.500000000000000222e-01
7.701292930600000375e+01,6.600000000000000311e-01
7.801309625300000050e+01,6.500000000000000222e-01
7.901326045700000122e+01,6.500000000000000222e-01
8.001342249799999706e+01,6.600000000000000311e-01
8.101358589899999174e+01,6.600000000000000311e-01
8.201376187799999684e+01,6.500000000000000222e-01
8.301393630699999449e+01,6.600000000000000311e-01
8.401410746199999835e+01,6.500000000000000222e-01
8.501428485399999602e+01,6.600000000000000311e-01
8.601445004299999653e+01,6.600000000000000311e-01
8.701461355200001435e+01,6.500000000000000222e-01
8.801479132000000050e+01,6.600000000000000311e-01
8.901496382700000254e+01,6.500000000000000222e-01
9.001508111200000428e+01,6.500000000000000222e-01
9.101522360500000275e+01,6.600000000000000311e-01
9.201537771299999235e+01,6.500000000000000222e-01
9.301550758499999461e+01,6.500000000000000222e-01
9.401563923200001227e+01,6.600000000000000311e-01
9.501577745899999172e+01,6.500000000000000222e-01
9.601591562600000884e+01,6.600000000000000311e-01
9.701605705000000057e+01,6.500000000000000222e-01
9.801619620499999996e+01,6.500000000000000222e-01
9.901632244500000013e+01,6.500000000000000222e-01
1.000164657270000106e+02,6.500000000000000222e-01
1.010166060520000144e+02,6.500000000000000222e-01
1.020167398320000132e+02,6.500000000000000222e-01
1.030168821670000057e+02,6.600000000000000311e-01
1.040170223129999982e+02,6.500000000000000222e-01
1.050171503839999900e+02,6.500000000000000222e-01
1.060172930129999855e+02,6.500000000000000222e-01
1.070174360890000003e+02,6.500000000000000222e-01
1.080175788570000037e+02,6.500000000000000222e-01
1.090177199839999957e+02,6.500000000000000222e-01
1.100178600790000019e+02,6.500000000000000222e-01
1.110179896199999945e+02,6.600000000000000311e-01
1.120181829470000139e+02,6.500000000000000222e-01
1.130183503359999975e+02,6.600000000000000311e-01
1.140185133490000027e+02,6.600000000000000311e-01
1.150186795620000026e+02,6.600000000000000311e-01
1.160188478200000048e+02,6.500000000000000222e-01
1.170190104139999931e+02,6.500000000000000222e-01
1.180191128259999971e+02,6.500000000000000222e-01
1.190192263450000070e+02,6.500000000000000222e-01
1.200193874179999938e+02,6.500000000000000222e-01
1.210195520249999959e+02,6.500000000000000222e-01
1.220197381720000038e+02,6.600000000000000311e-01
1.230198687489999969e+02,6.600000000000000311e-01
1.240200461410000088e+02,6.600000000000000311e-01
1.250202112120000066e+02,6.500000000000000222e-01
1.260203730000000064e+02,6.500000000000000222e-01
1.270205345600000015e+02,6.500000000000000222e-01
1.280207006939999985e+02,6.500000000000000222e-01
1.290208239129999868e+02,6.500000000000000222e-01
1.300209909870000047e+02,6.400000000000000133e-01
1.310211538380000036e+02,6.500000000000000222e-01
1.320213183509999908e+02,6.600000000000000311e-01
1.330214825289999965e+02,6.600000000000000311e-01
1.340216496440000071e+02,6.500000000000000222e-01
1.350218185340000048e+02,6.600000000000000311e-01
1.360219885470000065e+02,6.600000000000000311e-01
1.370221676200000047e+02,6.500000000000000222e-01
1.380223506190000080e+02,6.600000000000000311e-01
1.390225216869999940e+02,6.600000000000000311e-01
1.400226889920000133e+02,6.500000000000000222e-01
1.410228542440000012e+02,6.500000000000000222e-01
1.420230247529999872e+02,6.500000000000000222e-01
1.430232033989999820e+02,6.500000000000000222e-01
1.440233717899999988e+02,6.500000000000000222e-01
1.450235262790000093e+02,6.600000000000000311e-01
1.460236870180000039e+02,6.600000000000000311e-01
1.470238418389999993e+02,6.500000000000000222e-01
1.480240083299999867e+02,6.600000000000000311e-01
1.490241632929999867e+02,6.500000000000000222e-01
1.500243257479999954e+02,6.500000000000000222e-01
1.510244893560000037e+02,6.500000000000000222e-01
1.520246812789999922e+02,6.500000000000000222e-01
1.530248523790000093e+02,6.500000000000000222e-01
1.540250321820000181e+02,6.500000000000000222e-01
1.550252009980000025e+02,6.600000000000000311e-01
1.560253829760000031e+02,6.500000000000000222e-01
1.570255236000000139e+02,6.600000000000000311e-01
1.580256894120000197e+02,6.600000000000000311e-01
1.590258519019999994e+02,6.500000000000000222e-01
1.600260229060000086e+02,6.500000000000000222e-01
1.610261791129999835e+02,6.600000000000000311e-01
1.620263486100000137e+02,6.500000000000000222e-01
1.630265182939999988e+02,6.500000000000000222e-01
1.640266847149999876e+02,6.600000000000000311e-01
1.650268107170000178e+02,6.600000000000000311e-01
1.660269795460000068e+02,6.500000000000000222e-01
1.670271475829999872e+02,6.500000000000000222e-01
1.680273103639999874e+02,6.500000000000000222e-01
1.690274324339999907e+02,6.500000000000000222e-01
1.700276004379999790e+02,6.500000000000000222e-01
1.710277621289999956e+02,6.500000000000000222e-01
1.720279403879999904e+02,6.400000000000000133e-01
1.730281116099999963e+02,6.500000000000000222e-01
1.740282740970000077e+02,6.600000000000000311e-01
1.750284345540000288e+02,6.500000000000000222e-01
1.760285992999999962e+02,6.500000000000000222e-01
1.770287532570000053e+02,6.600000000000000311e-01
1.780289225250000129e+02,6.500000000000000222e-01
1.790290972570000179e+02,6.500000000000000222e-01
1.800292635069999960e+02,6.500000000000000222e-01
1.810294305609999981e+02,6.600000000000000311e-01
1.820295858259999875e+02,6.500000000000000222e-01
1.830297701169999982e+02,6.500000000000000222e-01
1.840299480230000029e+02,6.400000000000000133e-01
1.850301112570000157e+02,6.600000000000000311e-01
1.860302733279999927e+02,6.600000000000000311e-01
1.870304446350000092e+02,6.500000000000000222e-01
1.880306130849999988e+02,6.600000000000000311e-01
1.890307738049999955e+02,6.500000000000000222e-01
1.900309376959999952e+02,6.500000000000000222e-01
1.910311039120000203e+02,6.500000000000000222e-01
1.920312636900000030e+02,6.500000000000000222e-01
1.930314191140000162e+02,6.500000000000000222e-01
1.940315835829999855e+02,6.500000000000000222e-01
1.950317453429999830e+02,6.500000000000000222e-01
1.960319153979999953e+02,6.500000000000000222e-01
1.970320738800000129e+02,6.600000000000000311e-01
1.980322406570000169e+02,6.500000000000000222e-01
1.990324029930000052e+02,6.500000000000000222e-01
2.000325599779999948e+02,6.500000000000000222e-01
2.010327280979999784e+02,6.500000000000000222e-01
2.020328934179999862e+02,6.500000000000000222e-01
2.030330576300000018e+02,6.500000000000000222e-01
2.040332236950000038e+02,6.500000000000000222e-01
2.050333891420000043e+02,6.500000000000000222e-01
2.060335626250000018e+02,6.500000000000000222e-01
2.070337244390000251e+02,6.500000000000000222e-01
2.080338924920000068e+02,6.500000000000000222e-01
2.090340606569999977e+02,6.500000000000000222e-01
2.100342288749999966e+02,6.500000000000000222e-01
2.110343973379999909e+02,6.500000000000000222e-01
2.120345677269999953e+02,6.500000000000000222e-01
2.130347399320000079e+02,6.500000000000000222e-01
2.140349140220000095e+02,6.500000000000000222e-01
2.150350790040000106e+02,6.500000000000000222e-01
2.160352408720000028e+02,6.500000000000000222e-01
2.170354068000000041e+02,6.500000000000000222e-01
2.180355671370000152e+02,6.500000000000000222e-01
2.190357228679999935e+02,6.400000000000000133e-01
2.200358852269999943e+02,6.500000000000000222e-01
2.210360466220000148e+02,6.500000000000000222e-01
2.220362049290000073e+02,6.500000000000000222e-01
2.230363737229999970e+02,6.500000000000000222e-01
2.240365284549999956e+02,6.500000000000000222e-01
2.250366939970000146e+02,6.500000000000000222e-01
2.260368541690000086e+02,6.400000000000000133e-01
2.270370224259999929e+02,6.500000000000000222e-01
2.280371894529999963e+02,6.500000000000000222e-01
2.290373549850000074e+02,6.500000000000000222e-01
2.300375242740000203e+02,6.500000000000000222e-01
2.310376913970000032e+02,6.500000000000000222e-01
2.320378145190000225e+02,6.400000000000000133e-01
2.330379795959999853e+02,6.500000000000000222e-01
2.340381420679999849e+02,6.500000000000000222e-01
2.350383032359999902e+02,6.500000000000000222e-01
2.360384637079999948e+02,6.400000000000000133e-01
2.370386307590000285e+02,6.400000000000000133e-01
2.380388018200000033e+02,6.400000000000000133e-01
2.390389695479999830e+02,6.500000000000000222e-01
2.400391082040000015e+02,6.500000000000000222e-01
2.410392770400000018e+02,6.500000000000000222e-01
2.420394350640000027e+02,6.500000000000000222e-01
2.430396122699999921e+02,6.500000000000000222e-01
2.440397637119999956e+02,6.500000000000000222e-01
2.450399267890000203e+02,6.500000000000000222e-01
2.460400861150000082e+02,6.500000000000000222e-01
2.470402575309999804e+02,6.500000000000000222e-01
2.480404287320000094e+02,6.500000000000000222e-01
2.490405926390000104e+02,6.500000000000000222e-01
2.500407666720000179e+02,6.500000000000000222e-01
2.510409318129999861e+02,6.500000000000000222e-01
2.520410981020000065e+02,6.400000000000000133e-01
2.530412657759999888e+02,6.500000000000000222e-01
2.540414243640000223e+02,6.500000000000000222e-01
2.550415902279999898e+02,6.500000000000000222e-01
2.560417602840000200e+02,6.400000000000000133e-01
2.570419278589999976e+02,6.400000000000000133e-01
2.580420946959999924e+02,6.400000000000000133e-01
2.590422685070000171e+02,6.500000000000000222e-01
2.600424329459999626e+02,6.400000000000000133e-01
2.610426002570000037e+02,6.400000000000000133e-01
2.620427726460000031e+02,6.400000000000000133e-01
2.630429414640000232e+02,6.400000000000000133e-01
2.640431040120000148e+02,6.400000000000000133e-01
2.650432651579999970e+02,6.400000000000000133e-01
2.660434299479999822e+02,6.500000000000000222e-01
2.670435745699999757e+02,6.500000000000000222e-01
2.680437357470000279e+02,6.400000000000000133e-01
2.690438934100000097e+02,6.400000000000000133e-01
2.700440628860000061e+02,6.400000000000000133e-01
2.710442198959999587e+02,6.500000000000000222e-01
2.720443790300000160e+02,6.400000000000000133e-01
2.730445450909999749e+02,6.500000000000000222e-01
2.740505347920000077e+02,6.500000000000000222e-01
2.750506995290000418e+02,6.500000000000000222e-01
2.760508583879999946e+02,6.400000000000000133e-01
2.770510228680000182e+02,6.500000000000000222e-01
2.780511983380000061e+02,6.400000000000000133e-01
2.790513507459999687e+02,6.500000000000000222e-01
2.800514740739999979e+02,6.500000000000000222e-01
2.810516403940000032e+02,6.500000000000000222e-01
2.820518023939999921e+02,6.500000000000000222e-01
2.830519654779999996e+02,6.400000000000000133e-01
2.840521233829999801e+02,6.500000000000000222e-01
2.850522902349999868e+02,6.400000000000000133e-01
2.860524475400000028e+02,6.400000000000000133e-01
2.870526099119999799e+02,6.400000000000000133e-01
2.880527735929999835e+02,6.500000000000000222e-01
2.890529434729999707e+02,6.500000000000000222e-01
2.900531133920000002e+02,6.500000000000000222e-01
2.910532843149999849e+02,6.500000000000000222e-01
2.920534506790000364e+02,6.400000000000000133e-01
2.930536194659999865e+02,6.500000000000000222e-01
2.940537872340000263e+02,6.400000000000000133e-01
2.950539530500000183e+02,6.400000000000000133e-01
2.960541225940000345e+02,6.400000000000000133e-01
2.970542901549999897e+02,6.400000000000000133e-01
2.980544530729999906e+02,6.400000000000000133e-01
2.990546105029999921e+02,6.400000000000000133e-01
3.000547747200000117e+02,6.400000000000000133e-01
3.010549354409999978e+02,6.400000000000000133e-01
3.020550997220000227e+02,6.400000000000000133e-01
3.030552653350000014e+02,6.400000000000000133e-01
3.040554419119999920e+02,6.400000000000000133e-01
3.050556081299999960e+02,6.400000000000000133e-01
3.060557679949999965e+02,6.400000000000000133e-01
3.070559338919999846e+02,6.400000000000000133e-01
3.080561000229999991e+02,6.400000000000000133e-01
3.090562668499999859e+02,6.400000000000000133e-01
3.100564331030000176e+02,6.400000000000000133e-01
3.110565992879999726e+02,6.400000000000000133e-01
3.120567565299999728e+02,6.400000000000000133e-01
3.130569193609999843e+02,6.500000000000000222e-01
3.140570892759999992e+02,6.500000000000000222e-01
3.150572532529999989e+02,6.400000000000000133e-01
3.160574179090000371e+02,6.500000000000000222e-01
3.170575825779999946e+02,6.400000000000000133e-01
3.180577382190000435e+02,6.400000000000000133e-01
3.190579030330000023e+02,6.400000000000000133e-01
3.200580707729999972e+02,6.400000000000000133e-01
3.210582464679999930e+02,6.400000000000000133e-01
3.220584292949999963e+02,6.400000000000000133e-01
3.230585929129999840e+02,6.500000000000000222e-01
3.240587592929999801e+02,6.500000000000000222e-01
3.250589271210000106e+02,6.400000000000000133e-01
3.260591105709999624e+02,6.400000000000000133e-01
3.270592739079999660e+02,6.400000000000000133e-01
3.280594352329999879e+02,6.400000000000000133e-01
3.290595760509999650e+02,6.400000000000000133e-01
3.300597373630000106e+02,6.400000000000000133e-01
3.310599009069999852e+02,6.400000000000000133e-01
3.320600722410000003e+02,6.500000000000000222e-01
3.330602337899999839e+02,6.400000000000000133e-01
3.340604142479999723e+02,6.500000000000000222e-01
3.350605787530000157e+02,6.400000000000000133e-01
3.360607421779999981e+02,6.400000000000000133e-01
3.370609066240000402e+02,6.400000000000000133e-01
3.380610741849999954e+02,6.400000000000000133e-01
3.390612395779999702e+02,6.500000000000000222e-01
3.400614063090000059e+02,6.500000000000000222e-01
3.410615723399999979e+02,6.400000000000000133e-01
3.420617357309999989e+02,6.400000000000000133e-01
3.430619036580000056e+02,7.199999999999999734e-01
3.440558306940000080e+02,9.599999999999999645e-01
